pair,type,burden
5e8016e0d643f4bf71f9afa98548d2bbbb8a456b4a3b6b3175bf56e65e58908f,del,33
5efa2bbba4ebf72d558238583771ee85eb026dd17fb4aaf11f2e50988ab8cb79,del,13
5fe63c5afb784fb862923cdaa8dbd1bd6765043759eb0ae4272e035b220171b2,del,12
6011,del,23
6033,del,1
60371515e3cfb0e8639b418a30914bd018549608079e0b534a237d1c38c5da92,del,34
6045efd1568af8638ab9b45cd3982c9f44b2d856d87e197792319997cdc4ab92,del,9
604eb83f15cd845a03ce9ea2cd3a953d92730ab01485915ecce85c1bdeb9f727,del,21
6087,del,0
609-23992-126P-33--609-25076N-66Y-BLD,del,4
609-23998-125T-32--609-25076N-66Y-BLD,del,4
609-24004-66Y-31--609-25076N-66Y-BLD,del,6
609-24007-66Y-29--609-25076N-66Y-BLD,del,4
609-24768-126P-34--609-25076N-66Y-BLD,del,1
609-24915-125T-29--609-25076N-66Y-BLD,del,4
6093,del,3
60a8253f1851d8a39758a74494add89110fd06dfbef509afedc07fe3b0bd9f15,del,2
611-24559-125X-30--611-25077N-118V-BLD,del,2
611-24565-141T-31--611-25077N-118V-BLD,del,2
611-24837-125X-28--611-25077N-118V-BLD,del,2
611-24843-141T-30--611-25077N-118V-BLD,del,5
6141,del,0
6146,del,2
6147,del,0
6148,del,0
6177,del,2
6186,del,2
619-24463-38N-29--619-25078N-72S-BLD,del,2
619-24466-38N-31--619-25078N-72S-BLD,del,1
619-24469-83U-31--619-25078N-72S-BLD,del,1
619-25183-83U-32--619-25078N-72S-BLD,del,3
6215,del,4
6225,del,12
6228,del,23
623-23710-1O-36--623-24959N-133N-GST,del,12
623-23713-1O-35--623-24959N-133N-GST,del,17
623-24672-133N-36--623-24959N-133N-GST,del,2
623-24879-133N-38--623-24959N-133N-GST,del,0
625721c0e551208d32de7879e3cb04bb5cfe7573266d5aec45e58e306e186c70,del,35
626-24022-238S-33--626-25079N-194T-BLD,del,13
626-24028-12X-34--626-25079N-194T-BLD,del,11
626-24031-12X-33--626-25079N-194T-BLD,del,4
626-24780-238S-34--626-25079N-194T-BLD,del,11
62731af34abfd9a368a3daca43f2ca2fdce78d50d02192ff8b7b68c9b179c591,del,16
62d006ea1569dae280707516235efbb551613e782526764b4698ad19e66e1177,del,21
631-23728-72V-39--631-24973N-72V-GST,del,3
631-23731-72V-39--631-24973N-72V-GST,del,2
631-24729-5X-36--631-24973N-72V-GST,del,3
631-24732-5X-37--631-24973N-72V-GST,del,2
6336,del,0
635-24037-159M-30--635-25080N-95V-BLD,del,3
635-24040-164S-33--635-25080N-95V-BLD,del,6
635-24043-164S-29--635-25080N-95V-BLD,del,3
635-24046-73F-34--635-25080N-95V-BLD,del,7
635-24049-73F-31--635-25080N-95V-BLD,del,7
635-24783-159M-34--635-25080N-95V-BLD,del,3
6365,del,5
6370,del,0
6375459929f5a6320351e3b8851211460359ccde0ca0d7e858aae8fdbdf77d73,del,11
6375459929f5a6320351e3b8851211460359ccde0ca0d7e858aae8fdbdf77d73.2,del,38
639-24235-29V-33--639-25025N-173W-BLD,del,4
639-24238-29V-33--639-25025N-173W-BLD,del,5
639-24241-173W-33--639-25025N-173W-BLD,del,3
639-24244-173W-33--639-25025N-173W-BLD,del,1
6397,del,0
6401,del,1
6404,del,0
6407,del,0
6433,del,0
6452,del,0
6456,del,11
64565a24a525ce7b4e1a958d9ab3410a8ba5975337aa731ef00bab7625a20bc1,del,10
6467,del,9
6470,del,0
6472,del,46
6480,del,6
6482,del,3
6487,del,7
6491,del,14
6519,del,35
652-23878-22R-38--652-25081N-92S-BLD,del,0
652-23884-100Y-38--652-25081N-92S-BLD,del,1
652-23887-100Y-37--652-25081N-92S-BLD,del,0
652-25111-22R-38--652-25081N-92S-BLD,del,5
6527,del,22
6528,del,23
6540,del,0
65563f8e715e1117c73623defb3159d94318f41306526f79f5ba6134f72a925a,del,22
6564,del,5
6591,del,10
6597,del,4
660-24052-83O-31--660-25082N-213R-BLD,del,16
660-24055-83O-27--660-25082N-213R-BLD,del,28
660-24058-213R-33--660-25082N-213R-BLD,del,29
660-24897-213R-30--660-25082N-213R-BLD,del,35
6601,del,2
660c9e00a1f27e8139f554e6b56a85eb55647e1ad41d7ecac296dd62a039a71e,del,8
6650,del,13
6665,del,6
6668,del,0
6669,del,0
66a2d0738fe38f5b696b89088016921a5ba68467844906a415ad9c13c23f3f82,del,15
66af59b0d91faab37629ca055f6286e4f6313b7e4250a9902c03c58d022219ac,del,0
66b579b673213c95751692e1322c794f179ebbf90d76f06b512c2bf05e7e9069,del,23
66d29a68f9536abe282a5321902b40627b171515b4862c0f41556d682f23be75,del,28
6717,del,0
6718,del,4
672-24547-166V-42--672-25083N-47V-BLD,del,4
672-24550-5R-39--672-25083N-47V-BLD,del,3
672-24553-5R-40--672-25083N-47V-BLD,del,5
672-25156-166V-39--672-25083N-47V-BLD,del,3
6729b31463a1e912fe4187556be5de212ee7150ff1bbe2a9fabe990ef988484e,del,9
6742,del,10
674447974a213869433fdecef1d7825dcfbd972fa94ee78e89300dcd4e90fda9,del,16
6775,del,0
6780,del,14
6781,del,3
6814,del,7
6815,del,34
6822,del,120
6840,del,10
6843,del,12
6847,del,8
686-23635-1T-32--686-25029N-77P-BLD,del,24
686-24663-69O-34--686-25029N-77P-BLD,del,1
686-24669-1T-32--686-25029N-77P-BLD,del,18
686-25096-69O-33--686-25029N-77P-BLD,del,3
6869,del,33
6872,del,42
6873,del,11
6875,del,9
6904b15afae6c2a0b1db92b5722ae54d1806030063ff51e3454e76193b2a5191,del,13
6917,del,11
69445a60bb3d928af26692ed3220960c8f142c5863af068392e92837bf271819,del,17
6956,del,31
6961,del,23
6964,del,5
6972,del,4
6982,del,9
6984,del,2
6986,del,1
6989,del,18
6994,del,25
69f1b2078352cbdee29724b705114ad434578dbfadf5a8df2f82fdf3cde3f72b,del,18
6b5067457342d37b517770cbb38061c57a9b6264724dccedf068f6fb6668663b,del,65
6ba738d1b7f1289ce2bf360743238837586ae068c0b87a6bda8f7731589f8238,del,22
6bb03952b5468708a1d1544dab4e4d542a649c1429f2b8e38877c2bf1abac6d4,del,12
6be55759a31337c704a5cf2aa0b9a8848ad9305bd73b7291b2e5dca768e9a649,del,28
6c53d8df4b1cabae706250c0eb7a58908a8f12cebf7812218513c0c4633e13c6,del,29
6da40d823948f5dc6ccd01b4c9703cd86cdbfc7448384c185f067789a018a5be,del,48
6dbb23b5b9afd951a8e791a46fc4abe3e21b920313c9a90b650fac524a2075d3,del,7
6e270bf02cdf88374d9793eb09c46eafc1e11e29020b29b526640302fbf544a2,del,25
6e3abcccf3140ce064846be83b92e0d93c9140e8e704125480bfa49f4c57fb57,del,16
6e6ffd2fababfb900f63401a704f75dd8edd7e063f826d6da01789aa2df983d6,del,97
6e8fdfbc1b6673a9e7f0753ee13f672156f7333fac3083316c7f2d2994019053,del,22
7009,del,0
7013,del,2
70145187b71797a20da1daa158e859f297f5ff235c24e685ebf1c423e778b382,del,14
702-24852-115P-34--702-25030N-55S-BLD,del,28
702-24855-115P-33--702-25030N-55S-BLD,del,1
702-24858-83A-35--702-25030N-55S-BLD,del,0
702-24861-83A-34--702-25030N-55S-BLD,del,1
70224ed441451a81fd89f696be5993bde735a85317aeeece976d443a155bb554,del,63
70224ed441451a81fd89f696be5993bde735a85317aeeece976d443a155bb554.2,del,46
7030,del,0
7075,del,2
7079,del,0
7086,del,58
7090,del,17
70d958f9e0d68cc6d34a0e135b06640396e9bcde18b8c5102befb70fd7f07093,del,31
70f91704e9653694e7ac63af2d817e56414f4fab3c54994f6744a7cc28bbe645,del,1
7100,del,3
712aa46874b09ab06deba81351c03488694017f501de44f067bac388b622da01,del,20
71311839d3cc0bad372e4d15ada1c2ecfbbac8c1909b23e11ad9689d1cd384eb,del,19
7136,del,96
7139,del,12
7143,del,1
7146,del,28
7156,del,7
7158,del,3
7169,del,0
717c0ec0d622284b444dd3421c98c8334805326532582873d1e4e23518de33b0,del,8
7180,del,3
7233,del,1
7255,del,40
7264,del,1
728-24265-219S-39--728-25084N-219S-BLD,del,3
728-24268-219S-38--728-25084N-219S-BLD,del,2
728-25162-210R-39--728-25084N-219S-BLD,del,1
728-25165-210R-38--728-25084N-219S-BLD,del,0
7281,del,4
729-23752-237T-34--729-25033N-237R-BLD,del,4
729-23755-237T-34--729-25033N-237R-BLD,del,2
729-23758-146W-35--729-25033N-237R-BLD,del,1
729-23761-146W-33--729-25033N-237R-BLD,del,0
729ae39c61839b5c6bb6d8ec86b4e41bd4073cc8fac262bd32732144b1608045,del,18
730015334ef3a709c18445d6ceb35becf86f4fc5635f6117c5ae1646ffea4aee,del,11
7301,del,0
7304,del,4
736816540afbfc3e46000e6c943e77f13e5f3c8e590750374d0b01e94448df78,del,47
7382,del,0
7385,del,0
7391,del,0
74-23668-230T-33--74-25057N-80U-BLD,del,14
74-23677-169U-32--74-25057N-80U-BLD,del,13
74-24714-230T-31--74-25057N-80U-BLD,del,20
74-24717-169U-30--74-25057N-80U-BLD,del,19
740-24247-138M-36--740-24960N-156N-GST,del,15
740-24250-138M-33--740-24960N-156N-GST,del,5
740-24253-156N-35--740-24960N-156N-GST,del,14
740-24256-156N-33--740-24960N-156N-GST,del,6
7404,del,4
7416,del,10
7432,del,3
74854df07d95b6b1a2132579094fef3b8c13e8f81875e20143f4e19e49e5f446,del,17
7486,del,0
7487,del,0
74ffea6045f9ff44c0e3b46fe32fa30de6e616cd174fa30d5349a362f51424dd,del,35
7522,del,0
7545,del,11
7582,del,6
75ce1bd6dbaf2d4ca50f51e6c1f2a09f3275b080539a07ac7ed962ae72c5179f,del,34
7602,del,0
7643,del,0
7675,del,4
7689,del,0
7695,del,1
76fc1cfd4a2e0c806b8ac8357d1c3ab9c603cda7e4346c39139d66ec59800699,del,40
772-24568-116N-34--772-24977N-116N-GST,del,18
772-24571-116N-36--772-24977N-116N-GST,del,17
772-24574-123K-33--772-24977N-116N-GST,del,8
772-24577-123K-35--772-24977N-116N-GST,del,9
7722,del,3
7737,del,0
7740,del,0
7744,del,6
7753,del,32
7755,del,14
7767,del,12
779-24082-103J-29--779-21582N-67M-GST,del,2
779-24085-103J-25--779-21582N-67M-GST,del,4
779-24091-67M-31--779-21582N-67M-GST,del,8
779-24094-67M-28--779-21582N-67M-GST,del,8
7791,del,0
77977ef0417ba90d8554929ffcc512163c9a455ae47f2e6655324952075ab57e,del,12
77e647a05a7bc6591ccdaaab2bbdef656649418e52d8f02e6f7f5d63af2f50fb,del,18
7806,del,25
7812,del,16
7848bd725874b4f28f5c907834fab039f1c9489938a6d78b770e367be2973da9,del,83
7873d357d8c24ff28988da18280b1bfe16205f96d8cdcdc27166cd20b2158200,del,55
7943,del,13
7998,del,0
7a376ec159162bfb8cec3d947ced67d9b1394ebac3ce1220da6f1b80e6197edf,del,17
7ae50f527740acb2518d25e9953e1222479f6f57e53db6be4a67ba8cc2b02253,del,28
7bc2eb9cbd76f57405c4db1820c587932da2dc3bc5396e612eaa68aec71f434d,del,22
7c73cc5443237b3ac33d4578f03bfe1a94bb3ce14e7ec695ea6af93cbc6ba829,del,38
7c965565bb8202941bbc7995e015807e3817397353b46aed7fafd568ec445009,del,84
7d8254a43db12e6da4fcb2218bbdd0f84ca3938dfc723c2442069f7e17e24504,del,21
7e5fe54682f97841fdf2cea1ac5a3a9b0944e8de6a5bab414be5953e4a122203,del,7
7f7a57bd92a6a9ec9594699e0185f312b87450c4becb3627adcaab4bbd64c96d,del,97
8022,del,11
8041,del,21
8042,del,16
8043,del,5
8046,del,2
8047,del,26
8052,del,6
806-23341-225T-36--806-25035N-53S-BLD,del,5
806-24154-225T-37--806-25035N-53S-BLD,del,3
806-24157-70V-34--806-25035N-53S-BLD,del,1
806-24160-70V-34--806-25035N-53S-BLD,del,3
8061,del,4
8062,del,1
8064,del,7
809f380be25b144a6197d915114cf007951bf3e5cf08729e1be5182611578bf6,del,15
80f413de9f21648f16e847198f9ebc09c4df71a671657caed4d3e31caa55929d,del,8
8104,del,3
815b14fc82802994d6234dbab1f4acf7fd67c3a1dc2c7b23418c82c61f08e91e,del,38
8171,del,1
8182,del,0
81ed35f07e98127b64788fc315b51a78276fc69247cc9181dbf94096659eac2d,del,13
823eddf546c8253ec7f422951166089c5ad26fec2e75a965efe3a5a6e43bcfe0,del,35
8245,del,8
8250,del,14
8258,del,0
826cb806c36242e06bda2a676b65446bc82ef365e10148aa36baec0b1afa872c,del,21
8277,del,16
8299,del,0
8323,del,0
8325,del,0
8326,del,0
8327,del,0
8328,del,3
833-24010-30T-31--833-25085N-211U-BLD,del,6
833-24016-147V-30--833-25085N-211U-BLD,del,0
833-24774-30T-27--833-25085N-211U-BLD,del,2
833-24777-147V-26--833-25085N-211U-BLD,del,4
8330,del,0
8331,del,0
8332,del,0
8333,del,0
8334,del,0
8337,del,0
8340,del,0
8341,del,3
8342,del,0
8343,del,0
8344,del,0
8346,del,0
8373,del,10
8381,del,0
83e5f80b1c797b84fc0cb2cd64de1f93ba161fc7250d6638f1cfcdbfd8cbb1b6,del,10
8405,del,0
8406,del,0
8407,del,0
8409,del,0
8410,del,0
8411,del,0
8416,del,0
8417,del,0
8418,del,1
8419,del,0
8421,del,0
8422,del,0
8424,del,0
8425,del,1
8426,del,0
8427,del,23
8428,del,3
8429,del,0
8430,del,2
8431,del,0
8432,del,0
8434,del,0
8435,del,5
8437,del,1
8438,del,2
8439,del,0
8440,del,0
8441,del,0
8442,del,0
8443,del,0
8476,del,0
8477,del,0
8486,del,14
852-23902-163M-35--852-7031N-89O-GST,del,3
852-23905-163M-33--852-7031N-89O-GST,del,2
852-23908-89O-35--852-7031N-89O-GST,del,2
852-24876-89O-34--852-7031N-89O-GST,del,1
8529,del,90
856-23962-144Y-36--856-25038N-171U-BLD,del,5
856-24756-124W-37--856-25038N-171U-BLD,del,5
856-24759-144Y-34--856-25038N-171U-BLD,del,3
856-24891-144Y-36--856-25038N-171U-BLD,del,3
856ab6587efdba886756df5a30511a26027e646b37aac2759c06f5209c241c88,del,12
8570,del,11
85b73e9079e9cd6fd8efd465a1d7cb632075eebd61536049e6e3b9b3e2fd661a,del,41
86068b946235d00d8fdea48c678acec11b3b7a094f6b5133a14ae2faaee2c8af,del,13
8608,del,0
862-24580-125S-33--862-25039N-6R-BLD,del,1
862-24586-19U-31--862-25039N-6R-BLD,del,1
862-24589-19U-33--862-25039N-6R-BLD,del,5
862-24846-125S-35--862-25039N-6R-BLD,del,4
86239462345aedb32f027ac695197cbe243d6984b0aa6e6f21f6ca8636a5f617,del,25
8639,del,0
865-24070-221U-27--865-25040N-207R-BLD,del,4
865-24073-221U-26--865-25040N-207R-BLD,del,5
865-24076-60E-26--865-25040N-207R-BLD,del,0
865-24079-60E-25--865-25040N-207R-BLD,del,1
865-24786-35T-27--865-25040N-207R-BLD,del,2
865-24789-35T-25--865-25040N-207R-BLD,del,3
8682,del,8
8690,del,13
86c633a436916422e25c43063f1d8fde99dfbcb303747adcce0d3da8cc1c3183,del,7
870e93691ab4f1c57e0b454595d646bf6a96e193e171625236d3704fbf8e3a0f,del,4
875bfbff4c31a068c9824c557541698eea34f069a333d8aec6d2e6645a73d2fd,del,21
8793b789423fd13e39994b0f71a0659cdb8b79b8ab968e276050762d42f60c97,del,11
88-23692-18U-36--88-24991N-123S-BLD,del,0
88-23695-18U-35--88-24991N-123S-BLD,del,5
88-23698-198V-33--88-24991N-123S-BLD,del,2
88-23701-198V-33--88-24991N-123S-BLD,del,4
8812182da457dd94138bb1bd66a4c1daeccb446a4c79d31b05d0c0bfb1ff3507,del,17
887c41c3bf89e0fe6d721f4407b024294f01af4937a412310681db9e9bb57e8c,del,70
88bbe83f6491f18fc9b694832f24793ff4e04cad590367aaee7db3a11644dc04,del,29
891-24604-309R-31--891-25041N-75P-BLD,del,24
891-24613-5P-25--891-25041N-75P-BLD,del,20
891-24616-5P-31--891-25041N-75P-BLD,del,5
891-24873-309R-32--891-25041N-75P-BLD,del,1
89b5c96294b740fe8ab15637d580539194634e826abc6c2da47ee994bfc2d41f,del,22
89bab9e7f417efbc02ba5fbf3fe14630c12cbbfde41420e1e822417f0ca843ad,del,10
89cc2856c17f27873ac56923ca22bc8282e5fbc5180670cd8917db51ffcc588d,del,6
8b8bfea3af2e6628aabd6ed070192e8dccb16d9af2fae1b759ab63fb82f8e7a3,del,31
8c2c7b95015ec9f664ed6225a09edc37e7697c2dc911a12e6d19e1cbef6400e7,del,13
8cf58ec6aefc914022d30014ad2091b33ec3a4ee841d22ed964ec8d7ff515e61,del,31
8debf2cb55d0f1b7011f183b83cc855caf6f06cbde5d34ff4449ac79b9f1abfb,del,21
8e4d0a4d30896e13a46ec1a156fd004b325aebb89e2a4bdcfce0d17f24356900,del,43
8e7b04ed4920cdfa2db0bff01a897ceed172392ec5ea964a2b1fa68d99117a4d,del,4
8eaf6e7cd7af4825a2dcaebc5dd3897ce05b6bc1e6b642e278059b92a8e3fe83,del,20
8ec9d907cdf12c3184889dbeded8466994a0cf8ce6aa8dea3d74eb94eaa238cc,del,25
8f456a908208dcb5f4fb5167a1b7e977d2b644935aeec1af0a6d647af410d828,del,32
900-23926-32P-30--900-25089N-32P-GST,del,3
900-23929-32P-28--900-25089N-32P-GST,del,3
900-23932-64R-32--900-25089N-32P-GST,del,4
900-23935-64R-30--900-25089N-32P-GST,del,2
900fdae05c90e27aba521996cc05d0a83e32dec27c271a8f14e59fa84439ed34,del,24
90687ad9d09f7677ab6fc83f75b78bd3fed8a9934e071f071306007c79277dab,del,6
908457166335b6e82c7d81a026f23bddad632c6119a410f87c61d96e9819fd4b,del,50
909-24514-105U-34--909-25086N-9U-BLD,del,3
909-24520-161W-35--909-25086N-9U-BLD,del,2
909-24523-161W-36--909-25086N-9U-BLD,del,1
909-24526-41G-34--909-25086N-9U-BLD,del,3
909-24529-41G-36--909-25086N-9U-BLD,del,1
909-24831-105U-35--909-25086N-9U-BLD,del,1
911-24619-11Y-25--911-25044N-6X-BLD,del,3
911-24622-11Y-29--911-25044N-6X-BLD,del,3
911-24625-168V-28--911-25044N-6X-BLD,del,5
911-24628-168V-30--911-25044N-6X-BLD,del,4
913ce613b66ab4f7fda444db13933c39c689bef153aaa1cbe05db00e4aa7a1a4,del,14
915-24490-121V-31--915-25045N-156W-BLD,del,3
915-25168-121V-31--915-25045N-156W-BLD,del,9
915-25171-8Z-33--915-25045N-156W-BLD,del,1
915-25174-8Z-30--915-25045N-156W-BLD,del,1
91b806330d0e632a29aac57bb4c22564728a6732fc25d7393a6075cc86ec86d8,del,15
929bd4be9261b766fed4e9b6eb5dc4ba79d4f9b74e9b2c36f23398835215b95a,del,20
92cefde85804d46c8fc92a226bc04bc70482c225e4bad8c3a491c83e7a9844a9,del,42
92e63aeec5d5bfb17bdf90ebb4da303a859f9d663ef931cdd8fc89ec4d807919,del,10
932be781385ee8928b7497f31bc76e2d39794e65797f0afed7f025f46f63de04,del,12
934fe84809fc20a81f124747d5ed57817eb0f9120ea63a69a1548d514710978f,del,57
93db044aad3eaa4f6ff82647058c9cabc43087aed8738caabb5656a82d45d865,del,19
942-24124-18X-36--942-25046N-166T-BLD,del,1
942-24792-157V-37--942-25046N-166T-BLD,del,2
942-24795-157V-36--942-25046N-166T-BLD,del,3
942-24906-18X-38--942-25046N-166T-BLD,del,2
94649c5b2157e86623cef4ed305f17ab35a8026fde844bf59ba8763b5949c417,del,18
94c34e2475b3d421a3a49b49b8ef2fe278718a688445204887a53b76c720895e,del,17
94cf9c15bcb2bf012d1fba51c4a2fd6e8796e7f0b749d99c805e24b8773e37b7,del,44
951-23800-129V-35--951-25047N-169W-BLD,del,6
951-23803-129V-33--951-25047N-169W-BLD,del,15
951-23806-108A-36--951-25047N-169W-BLD,del,12
951-23809-108A-36--951-25047N-169W-BLD,del,12
953dec19dc05015c97eb8cf35a0a4fabf53021d2fb65e7f4e770886db560e5f2,del,33
954-24205-298T-35--954-25048N-259T-BLD,del,15
954-24208-298T-34--954-25048N-259T-BLD,del,12
954-24214-219U-36--954-25048N-259T-BLD,del,20
954-24220-219U-34--954-25048N-259T-BLD,del,15
956-23980-192V-36--956-25087N-192V-BLD,del,1
956-23986-162W-37--956-25087N-192V-BLD,del,0
956-24765-162W-35--956-25087N-192V-BLD,del,3
956-24948-192V-35--956-25087N-192V-BLD,del,2
957f3903f6dbe8d48a1e8dba183e12d8675e4a6596741aa976e2cf27764a66ab,del,22
968-24187-266V-29--968-25050N-23X-BLD,del,4
968-24190-266V-27--968-25050N-23X-BLD,del,10
968-24193-31Z-28--968-25050N-23X-BLD,del,5
968-24196-31Z-26--968-25050N-23X-BLD,del,2
96abdb3df8257963934d256627e830afd34b535b61f1caff482994f8f85dbece,del,43
97530512fe3d55c750b838909f4f23326e988d266936d7d49d86b309e3276bcc,del,19
977-23854-209U-33--977-25088N-178U-BLD,del,19
977-23857-209U-28--977-25088N-178U-BLD,del,28
977-23860-115V-33--977-25088N-178U-BLD,del,1
977-24864-115V-32--977-25088N-178U-BLD,del,20
97a8da910044868e4b93f3bc66de54f863428a22b72f8e8c8896d562f7c970c3,del,6
98011f8fb58fa8eed6171691d09d2ac7c67eb943046e45f70c47352c3a559887,del,29
985acc6a7800cdb92bf96e459604d908526a5ca2af59d9f663979cbe2bcda0e7,del,19
995-24130-187V-32--995-25053N-119V-BLD,del,5
995-24133-91W-34--995-25053N-119V-BLD,del,2
995-24136-91W-31--995-25053N-119V-BLD,del,13
995-24945-187V-35--995-25053N-119V-BLD,del,3
997-24592-142W-30--997-25054N-122V-BLD,del,20
997-24595-142W-33--997-25054N-122V-BLD,del,16
997-24598-184V-29--997-25054N-122V-BLD,del,27
997-24601-184V-32--997-25054N-122V-BLD,del,29
997182d49057aa54375e2da5d222b23aa7b30b020f1e961aca988765aa0b1e08,del,29
99febb5cb49a8d0e47fc43cb46c3c972af7077adde2b38b1919c294276ef563e,del,45
9aa3acd19da6ad36a8206d2dc11b4e8f54a1ba392aa4ae6ef853a174f016ab8d,del,11
9bede39d73b7a98225f1f8ea85d513c1739d6c55a43f8b284a41a49ec0c9a9df,del,16
9c1aa33d8cca6743039c73afa57991b46d5aae3796e1a1d2f7ad8480deb57bf7,del,13
9dbb90a23f2804ff80e9633a1d4e16caa73f62200ad5de955ff35782a0d756bd,del,23
9ea99e16eaaf486784cb0cd7e1c846a4dcc7bbaecfccc9a04d7853093f2cf775,del,15
A002,del,1
A01R,del,9
A01S,del,6
A01T,del,19
A01V,del,3
A01X,del,0
A02O,del,2
A02Y,del,3
A032,del,4
A03F,del,0
A03L,del,8
A03N,del,7
A04D,del,37
A04J,del,11
A04P,del,18
A04Q,del,0
A04T,del,39
A04X,del,4
A051,del,0
A052,del,17
A053,del,0
A054,del,0
A05A,del,5
A05D,del,8
A05S,del,0
A06B,del,4
A075,del,22
A07B,del,8
A07I,del,4
A08L,del,99
A08S,del,1
A092,del,6
A094,del,7
A09I,del,14
A09X,del,1
A0AT,del,35
A0AV,del,18
A0B3,del,2
A0B9,del,9
A0BW,del,36
A0C8,del,4
A0CA,del,0
A0CC,del,19
A0CE,del,31
A0CM,del,11
A0D0,del,15
A0D1,del,2
A0D2,del,41
A0D4,del,1
A0DG,del,0
A0DT,del,0
A0E0,del,8
A0EA,del,1
A0EY,del,4
A0G0,del,8
A0G9,del,0
A0GA,del,0
A0GE,del,0
A0GG,del,0
A0GJ,del,33
A0H0,del,0
A0H6,del,0
A0I1,del,6
A0I2,del,10
A0IJ,del,27
A0IQ,del,14
A0J1,del,0
A0J2,del,51
A0J4,del,12
A0JM,del,3
A0JN,del,25
A0K3,del,1
A0K8,del,10
A0L8,del,13
A0L9,del,13
A0LD,del,0
A0LE,del,1
A0LH,del,0
A0LI,del,35
A0LL,del,0
A0LO,del,0
A0RE,del,14
A0RT,del,0
A0RU,del,8
A0SM,del,1
A0TC,del,2
A0TD,del,0
A0TE,del,11
A0TG,del,0
A0TN,del,5
A0TX,del,5
A0V8,del,14
A0VL,del,5
A0WA,del,9
A0WX,del,9
A0X5,del,2
A0XR,del,5
A0Y3,del,0
A0YG,del,0
A0Z2,del,1
A0ZB,del,0
A109,del,11
A10Q,del,4
A11G,del,13
A11H,del,0
A124,del,48
A12H,del,0
A12L,del,33
A12Q,del,11
A130,del,6
A139,del,8
A13D,del,20
A13J,del,22
A13L,del,0
A13R,del,0
A13W,del,0
A148,del,9
A14P,del,26
A14X,del,12
A152,del,2
A156,del,0
A15E,del,2
A15H,del,3
A15K,del,0
A16G,del,2
A17K,del,14
A185,del,7
A18C,del,4
A18R,del,5
A18U,del,2
A191,del,0
A19D,del,7
A19E,del,34
A19J,del,10
A19L,del,17
A19T,del,8
A1A5,del,11
A1A6,del,7
A1A7,del,17
A1AE,del,16
A1AY,del,22
A1BF,del,6
A1BJ,del,0
A1BN,del,9
A1C8,del,1
A1CI,del,0
A1E9,del,1
A1EB,del,7
A1ED,del,0
A1EG,del,2
A1EH,del,4
A1EI,del,2
A1EJ,del,9
A1EL,del,8
A1FC,del,13
A1GS,del,12
A1GW,del,24
A1HT,del,0
A1HV,del,5
A1HW,del,5
A1HY,del,18
A1I0,del,3
A1I2,del,7
A1I8,del,9
A1IC,del,0
A1J5,del,0
A1KU,del,10
A1KW,del,5
A1L0,del,8
A1L2,del,14
A1L3,del,0
A1LG,del,7
A1LK,del,2
A1LL,del,133
A1LZ,del,19
A1M8,del,13
A1M9,del,3
A1MI,del,20
A1ML,del,3
A1MQ,del,2
A1MY,del,36
A1NH,del,0
A1NN,del,5
A1P8,del,4
A1PB,del,43
A1PC,del,19
A1PH,del,37
A1Q1,del,18
A1Q5,del,25
A1QL,del,0
A1Y8,del,3
A1ZD,del,14
A1ZK,del,20
A1ZP,del,1
A1ZU,del,8
A20P,del,16
A20Q,del,26
A20T,del,22
A20V,del,28
A216,del,31
A217,del,3
A22O,del,0
A22Z,del,0
A233,del,0
A23B,del,7
A23M,del,17
A23R,del,14
A240,del,0
A24D,del,8
A259,del,0
A25B,del,15
A25S,del,14
A25T,del,35
A25V,del,0
A25W,del,8
A25Y,del,26
A262,del,11
A264,del,23
A266,del,9
A26A,del,25
A26C,del,12
A26G,del,10
A26J,del,3
A26L,del,1
A26S,del,4
A27C,del,10
A27F,del,40
A27H,del,17
A28T,del,0
A28V,del,0
A29B,del,11
A2A0,del,11
A2BK,del,60
A2C5,del,5
A2C9,del,42
A2CN,del,0
A2CP,del,0
A2CU,del,0
A2DF,del,8
A2GN,del,6
A2GT,del,8
A2H5,del,7
A2HQ,del,43
A2HS,del,4
A2HT,del,5
A2IZ,del,0
A2J0,del,2
A2J4,del,0
A2KA,del,4
A2KB,del,12
A2KJ,del,8
A2LA,del,26
A2LK,del,0
A2LT,del,12
A2LV,del,51
A2LY,del,4
A2M5,del,3
A2MI,del,4
A2N1,del,0
A2NF,del,1
A2OL,del,0
A2OV,del,0
A2OW,del,0
A2PK,del,10
A2Q1,del,0
A2Q2,del,0
A2Q8,del,0
A2QD,del,1
A2QQ,del,8
A2QS,del,1
A2RE,del,1
A2RL,del,12
A2RM,del,12
A3A6,del,0
A3A7,del,29
A3A8,del,3
A3A9,del,14
A3AL,del,0
A3AQ,del,0
A3CK,del,9
A3CV,del,0
A3CX,del,0
A3DV,del,0
A3EE,del,7
A3ES,del,13
A3F3,del,5
A3F5,del,22
A3F8,del,0
A3FL,del,0
A3FQ,del,0
A3FR,del,0
A3H1,del,0
A3I0,del,10
A3I1,del,8
A3IL,del,3
A3J5,del,6
A3JI,del,12
A3K7,del,26
A3KA,del,7
A3KC,del,3
A3KN,del,0
A3LS,del,0
A3LT,del,0
A3LU,del,0
A3LW,del,1
A3LY,del,5
A3M1,del,4
A3M4,del,10
A3M5,del,5
