pair,Signature.1,Signature.2,Signature.3,Signature.4,Signature.5,Signature.6,Signature.8,Signature.9,Signature.11,Signature.12,Signature.13,Signature.14,Signature.16,Signature.18,Signature.19,Signature.20,Signature.21,Signature.22,Signature.23,Signature.24,Signature.25,Signature.27,Signature.28,Signature.30
42-24283-147M-34--42-24954N-53L-GST,1443,0,0,0,0,0,208,844,936,397,0,0,0,2284,0,0,0,0,0,0,0,0,1917,0
42-24286-147M-38--42-24954N-53L-GST,0,2,0,0,58,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,4,0
42-24289-53L-34--42-24954N-53L-GST,1817,406,0,0,0,0,856,875,1166,311,0,0,0,2380,0,0,0,0,0,0,0,0,1871,0
42-24292-53L-36--42-24954N-53L-GST,1567,800,0,0,0,0,947,812,1252,0,0,0,150,2359,0,0,0,0,0,0,0,0,0,0
422-24481-59W-30--422-25068N-135T-BLD,3508,769,0,0,823,0,273,283,368,0,0,0,0,1655,0,0,0,0,0,0,0,0,0,0
422-25117-221S-31--422-25068N-135T-BLD,3279,761,0,0,981,0,317,171,0,0,0,91,0,1298,0,0,0,0,0,0,0,0,0,0
422-25123-221S-29--422-25068N-135T-BLD,4213,804,0,0,837,0,471,232,0,0,0,0,0,1835,0,0,0,0,0,0,0,0,0,0
422-25129-59W-31--422-25068N-135T-BLD,3223,762,0,0,1048,0,456,108,519,0,0,0,0,1424,0,0,0,0,0,0,0,0,0,0
43-23585-26O-35--43-24956N-29P-GST,1367,0,0,0,0,0,309,395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43-23593-29P-28--43-24956N-29P-GST,2600,0,0,0,488,0,541,1075,0,0,0,0,0,2282,0,0,0,0,0,0,0,0,0,0
43-24696-26O-35--43-24956N-29P-GST,915,0,0,0,0,0,0,2337,0,0,0,0,0,197,0,0,0,0,0,0,0,0,0,0
43-25093-29P-30--43-24956N-29P-GST,1610,0,0,0,0,0,1826,959,0,0,0,0,0,1802,0,0,122,0,0,0,0,0,0,0
433-23890-37N-30--433-25069N-154W-BLD,867,0,0,0,0,0,369,220,0,0,0,70,951,438,0,0,0,0,0,0,0,0,0,0
433-23896-45R-30--433-25069N-154W-BLD,0,0,0,0,0,624,0,512,0,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0
433-23899-45R-26--433-25069N-154W-BLD,1148,0,0,0,8,0,0,1654,0,0,0,0,0,2226,0,0,0,0,0,0,0,0,0,0
433-24678-37N-28--433-25069N-154W-BLD,1639,0,0,0,0,0,0,1413,0,0,0,133,0,1793,0,0,0,0,0,0,0,0,0,0
450-23914-37P-34--450-25070N-120R-BLD,2188,1819,403,0,0,0,814,1241,0,0,2100,0,0,1563,0,0,0,0,0,0,0,0,0,0
450-23920-120R-34--450-25070N-120R-BLD,2173,1653,0,0,0,0,845,847,0,0,1535,0,0,2149,0,0,91,0,0,0,0,0,0,0
450-23923-120R-29--450-25070N-120R-BLD,1356,658,0,0,0,0,1207,1397,0,0,1141,335,0,1698,0,0,103,0,0,0,0,0,0,0
450-24753-37P-29--450-25070N-120R-BLD,1726,248,0,0,0,0,553,790,0,0,336,0,0,1619,0,0,80,0,0,0,0,0,0,0
478-23938-114T-33--478-25071N-116V-BLD,1975,524,1202,0,0,0,1809,1714,703,171,0,0,0,4092,237,0,0,0,0,0,0,0,0,0
478-23941-114T-31--478-25071N-116V-BLD,3574,350,1046,0,0,0,899,2024,0,309,0,0,0,4607,0,0,0,0,0,0,0,0,0,0
478-23944-52A-32--478-25071N-116V-BLD,2567,1090,0,0,5490,0,522,381,0,0,0,0,0,4911,0,0,0,0,0,0,0,0,0,0
478-23947-52A-30--478-25071N-116V-BLD,1393,0,0,0,0,0,175,2812,0,0,0,0,0,5222,0,0,0,0,0,0,0,0,0,0
478-23950-46F-34--478-25071N-116V-BLD,1993,1169,0,0,0,0,1651,1729,0,0,0,173,0,4887,0,0,0,0,0,0,0,0,0,0
478-23953-46F-32--478-25071N-116V-BLD,2726,1294,0,0,6121,0,808,466,0,0,0,0,0,5498,0,0,0,0,0,0,0,0,0,0
